user_id,session_id,date,month,channel,campaign_type,device,user_type,region,visited_website,viewed_product,added_to_cart,checkout_started,purchase_completed,discount_applied,order_value,revenue
314573,52844,2025-07-20,2025-07,Email,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
656091,52845,2025-10-28,2025-10,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
775423,52846,2025-09-02,2025-09,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
382380,52847,2025-11-04,2025-11,Social,Discount,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
837603,52848,2025-10-06,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
988435,52849,2025-09-06,2025-09,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
695005,52850,2025-12-24,2025-12,Paid Ads,Influencer,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
852458,52851,2025-09-24,2025-09,Social,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
600073,52852,2025-07-26,2025-07,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
118484,52853,2025-12-27,2025-12,Organic,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
849969,52854,2025-08-30,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
994820,52855,2025-07-09,2025-07,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
375424,52856,2025-07-05,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
360964,52857,2025-12-05,2025-12,Organic,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
102754,52858,2025-07-04,2025-07,Social,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
936690,52859,2025-12-06,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
143386,52860,2025-07-14,2025-07,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
131365,52861,2025-07-25,2025-07,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
443497,52862,2025-10-21,2025-10,Paid Ads,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
784964,52863,2025-07-28,2025-07,Organic,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
101803,52864,2025-11-20,2025-11,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
749195,52865,2025-10-20,2025-10,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
239344,52866,2025-09-15,2025-09,Social,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
852346,52867,2025-07-09,2025-07,Organic,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
574420,52868,2025-09-04,2025-09,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,Yes,1985.42,1786.878
619064,52869,2025-07-23,2025-07,Organic,Discount,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
205210,52870,2025-08-17,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
913549,52871,2025-12-08,2025-12,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
842635,52872,2025-12-03,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
275771,52873,2025-09-01,2025-09,Social,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
823884,52874,2025-11-13,2025-11,Email,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
369348,52875,2025-12-11,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
613680,52876,2025-10-31,2025-10,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
162519,52877,2025-11-07,2025-11,Organic,Influencer,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
593881,52878,2025-07-24,2025-07,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
150386,52879,2025-11-27,2025-11,Paid Ads,New Launch,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
853411,52880,2025-09-17,2025-09,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
116486,52881,2025-07-24,2025-07,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
245846,52882,2025-09-29,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
203216,52883,2025-09-23,2025-09,Email,Influencer,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,Yes,2465.73,2219.157
821642,52884,2025-08-04,2025-08,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
507589,52885,2025-12-01,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
627979,52886,2025-08-15,2025-08,Email,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
668733,52887,2025-11-30,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
256895,52888,2025-11-16,2025-11,Email,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
725656,52889,2025-07-24,2025-07,Organic,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
940996,52890,2025-09-16,2025-09,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
298327,52891,2025-11-29,2025-11,Social,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
282426,52892,2025-09-11,2025-09,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
449215,52893,2025-11-07,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
586633,52894,2025-07-06,2025-07,Paid Ads,New Launch,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
274568,52895,2025-07-25,2025-07,Social,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
900505,52896,2025-09-19,2025-09,Organic,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
599257,52897,2025-07-03,2025-07,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
515052,52898,2025-11-10,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
820546,52899,2025-12-07,2025-12,Organic,Discount,Desktop,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
762544,52900,2025-08-17,2025-08,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
291901,52901,2025-08-24,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
888221,52902,2025-12-11,2025-12,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
916785,52903,2025-08-05,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
388484,52904,2025-11-02,2025-11,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
671631,52905,2025-10-27,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
259005,52906,2025-11-02,2025-11,Organic,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
851961,52907,2025-11-30,2025-11,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
573103,52908,2025-12-03,2025-12,Email,Discount,Desktop,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
260330,52909,2025-11-01,2025-11,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
225877,52910,2025-12-10,2025-12,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
395171,52911,2025-11-18,2025-11,Email,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
511518,52912,2025-09-17,2025-09,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
483336,52913,2025-10-21,2025-10,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
811115,52914,2025-08-29,2025-08,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
802362,52915,2025-07-27,2025-07,Paid Ads,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
976527,52916,2025-09-13,2025-09,Email,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
912794,52917,2025-07-06,2025-07,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
893684,52918,2025-08-25,2025-08,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
221918,52919,2025-12-02,2025-12,Organic,New Launch,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
820995,52920,2025-12-17,2025-12,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
824801,52921,2025-08-07,2025-08,Email,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2319.69,2087.721
115090,52922,2025-07-19,2025-07,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
135110,52923,2025-10-17,2025-10,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
697915,52924,2025-10-11,2025-10,Email,New Launch,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,Yes,No,1845.39,1845.39
938817,52925,2025-11-18,2025-11,Social,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
891456,52926,2025-09-06,2025-09,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
897873,52927,2025-07-06,2025-07,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
867419,52928,2025-12-04,2025-12,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
797671,52929,2025-10-02,2025-10,Social,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
520603,52930,2025-07-15,2025-07,Social,Discount,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
621257,52931,2025-11-17,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
954257,52932,2025-07-21,2025-07,Organic,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
740341,52933,2025-09-20,2025-09,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
701178,52934,2025-07-25,2025-07,Social,New Launch,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
489578,52935,2025-08-07,2025-08,Organic,Discount,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
786746,52936,2025-09-07,2025-09,Paid Ads,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
587030,52937,2025-08-18,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
371846,52938,2025-07-29,2025-07,Organic,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
984955,52939,2025-12-17,2025-12,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
850426,52940,2025-07-22,2025-07,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
728999,52941,2025-10-03,2025-10,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
536344,52942,2025-08-17,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
211895,52943,2025-07-28,2025-07,Paid Ads,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
389906,52944,2025-11-28,2025-11,Paid Ads,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
758599,52945,2025-08-22,2025-08,Paid Ads,Influencer,Desktop,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
871317,52946,2025-10-22,2025-10,Email,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
557187,52947,2025-11-04,2025-11,Social,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
599062,52948,2025-11-04,2025-11,Social,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
112567,52949,2025-07-16,2025-07,Organic,Discount,Desktop,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
710025,52950,2025-08-09,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
615093,52951,2025-10-27,2025-10,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
106857,52952,2025-10-05,2025-10,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
952035,52953,2025-08-08,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
437543,52954,2025-09-06,2025-09,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
158086,52955,2025-07-06,2025-07,Email,New Launch,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
451289,52956,2025-08-16,2025-08,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
918702,52957,2025-11-16,2025-11,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
220071,52958,2025-07-10,2025-07,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
626300,52959,2025-07-31,2025-07,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
159049,52960,2025-09-09,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
846918,52961,2025-11-19,2025-11,Paid Ads,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
709277,52962,2025-10-26,2025-10,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
451730,52963,2025-11-11,2025-11,Paid Ads,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
139080,52964,2025-08-27,2025-08,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
943311,52965,2025-10-24,2025-10,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
621677,52966,2025-10-19,2025-10,Social,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
562431,52967,2025-07-18,2025-07,Paid Ads,New Launch,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,1430.81,1430.81
546278,52968,2025-08-02,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
334027,52969,2025-12-05,2025-12,Social,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
165888,52970,2025-09-22,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
478095,52971,2025-10-15,2025-10,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
923578,52972,2025-07-01,2025-07,Social,Influencer,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
328800,52973,2025-09-19,2025-09,Organic,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
216293,52974,2025-12-01,2025-12,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2232.19,2232.19
980380,52975,2025-11-23,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2100.53,2100.53
361185,52976,2025-10-10,2025-10,Paid Ads,Influencer,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
398310,52977,2025-07-24,2025-07,Paid Ads,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
481383,52978,2025-07-18,2025-07,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
234078,52979,2025-12-14,2025-12,Email,Influencer,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
232076,52980,2025-12-11,2025-12,Organic,New Launch,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
540796,52981,2025-09-28,2025-09,Organic,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
237039,52982,2025-12-07,2025-12,Organic,New Launch,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
303036,52983,2025-09-08,2025-09,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
118879,52984,2025-09-29,2025-09,Email,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
626549,52985,2025-11-04,2025-11,Social,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
822633,52986,2025-09-10,2025-09,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
918755,52987,2025-08-08,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
922296,52988,2025-09-24,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2616.5,2616.5
370071,52989,2025-08-06,2025-08,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
558100,52990,2025-08-07,2025-08,Email,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
706544,52991,2025-12-09,2025-12,Paid Ads,New Launch,Desktop,New,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
447047,52992,2025-12-03,2025-12,Social,Influencer,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
221686,52993,2025-07-30,2025-07,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
940582,52994,2025-08-10,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
469311,52995,2025-10-30,2025-10,Organic,New Launch,Desktop,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
814007,52996,2025-07-08,2025-07,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
637344,52997,2025-07-08,2025-07,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
635086,52998,2025-10-09,2025-10,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
992923,52999,2025-07-09,2025-07,Social,Discount,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
814418,53000,2025-10-06,2025-10,Email,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
676035,53001,2025-11-30,2025-11,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
135738,53002,2025-11-14,2025-11,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
856933,53003,2025-09-02,2025-09,Paid Ads,Discount,Desktop,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
291017,53004,2025-07-03,2025-07,Organic,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
575614,53005,2025-10-10,2025-10,Social,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
379371,53006,2025-07-27,2025-07,Email,Discount,Mobile,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
789753,53007,2025-11-03,2025-11,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
183800,53008,2025-09-12,2025-09,Organic,Influencer,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
750819,53009,2025-09-04,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
421605,53010,2025-10-25,2025-10,Organic,Discount,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
157848,53011,2025-09-20,2025-09,Email,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
648973,53012,2025-08-28,2025-08,Organic,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
715805,53013,2025-12-15,2025-12,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
743468,53014,2025-07-24,2025-07,Organic,Discount,Mobile,Returning,Non-Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
889912,53015,2025-11-28,2025-11,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
862206,53016,2025-12-16,2025-12,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
617653,53017,2025-08-22,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
115860,53018,2025-08-18,2025-08,Paid Ads,Influencer,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
168578,53019,2025-08-30,2025-08,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
872884,53020,2025-09-02,2025-09,Organic,Discount,Desktop,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
419374,53021,2025-12-09,2025-12,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,Yes,Yes,Yes,No,2287.53,2287.53
943458,53022,2025-07-27,2025-07,Email,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
106564,53023,2025-09-02,2025-09,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
906444,53024,2025-10-19,2025-10,Paid Ads,Influencer,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
154169,53025,2025-08-29,2025-08,Organic,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
583438,53026,2025-08-04,2025-08,Paid Ads,Discount,Desktop,New,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
849776,53027,2025-08-22,2025-08,Email,Influencer,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
912773,53028,2025-10-30,2025-10,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,No,909.92,909.92
549974,53029,2025-11-01,2025-11,Social,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
576337,53030,2025-09-09,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
933273,53031,2025-11-18,2025-11,Paid Ads,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
454728,53032,2025-10-23,2025-10,Organic,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
405479,53033,2025-09-15,2025-09,Email,Discount,Desktop,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
679443,53034,2025-08-22,2025-08,Email,Discount,Mobile,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
198314,53035,2025-07-17,2025-07,Paid Ads,New Launch,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
312219,53036,2025-08-29,2025-08,Paid Ads,Discount,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
653815,53037,2025-11-20,2025-11,Social,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
457610,53038,2025-09-16,2025-09,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
541991,53039,2025-10-27,2025-10,Paid Ads,New Launch,Mobile,Returning,Non-Metro,Yes,Yes,No,No,No,No,499.0,0.0
880541,53040,2025-11-24,2025-11,Paid Ads,Discount,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
863445,53041,2025-12-10,2025-12,Social,Influencer,Desktop,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
674941,53042,2025-11-23,2025-11,Organic,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
255776,53043,2025-07-17,2025-07,Social,New Launch,Mobile,Returning,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
599425,53044,2025-09-22,2025-09,Paid Ads,Influencer,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
988339,53045,2025-11-30,2025-11,Social,New Launch,Mobile,Returning,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
349955,53046,2025-08-06,2025-08,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
395201,53047,2025-11-28,2025-11,Paid Ads,Influencer,Mobile,New,Non-Metro,Yes,Yes,Yes,Yes,Yes,Yes,2406.13,2165.517
203992,53048,2025-11-28,2025-11,Social,Discount,Mobile,Returning,Metro,Yes,Yes,Yes,Yes,No,No,499.0,0.0
893825,53049,2025-08-15,2025-08,Paid Ads,Influencer,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
699692,53050,2025-11-12,2025-11,Social,New Launch,Desktop,New,Metro,Yes,No,No,No,No,No,499.0,0.0
342812,53051,2025-09-25,2025-09,Paid Ads,New Launch,Mobile,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
978388,53052,2025-08-31,2025-08,Organic,Discount,Mobile,New,Metro,Yes,No,No,No,No,No,499.0,0.0
184613,53053,2025-11-28,2025-11,Organic,New Launch,Desktop,Returning,Metro,Yes,Yes,No,No,No,No,499.0,0.0
683459,53054,2025-09-29,2025-09,Organic,Discount,Mobile,New,Non-Metro,Yes,No,No,No,No,No,499.0,0.0
391480,53055,2025-11-26,2025-11,Paid Ads,New Launch,Desktop,New,Metro,Yes,Yes,No,No,No,No,499.0,0.0
289786,53056,2025-08-27,2025-08,Social,Discount,Mobile,New,Metro,Yes,Yes,Yes,No,No,No,499.0,0.0
506201,53057,2025-12-25,2025-12,Paid Ads,Discount,Mobile,Returning,Metro,Yes,No,No,No,No,No,499.0,0.0
